Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr2	47739203	0.503087686278	52.7736300628
chr2	47739532	0.525575425172	52.7737955786
chr2	47739550	0.526143829062	52.773805039
chr2	47739577	0.777540979515	52.7738192448
chr2	47740197	0.834428812053	52.7743013202
chr2	47750631	0.834428812053	52.7830077505
chr2	47750723	0.583873773533	52.7830845179
chr2	47750739	0.544898818738	52.7830938599
chr2	47750988	0.544898818738	52.7832295397
chr2	47766606	1.13234264758	52.7917397695
chr2	47766668	1.20989753715	52.7918099747
chr2	47766865	1.22447160252	52.7920483245
chr2	47766905	1.29681443451	52.7920973034
chr2	47767104	1.51917860139	52.7923553695
chr2	47773639	1.95084306673	52.8022832016
chr2	47774645	4.13468628173	52.8042457497
chr2	47775076	5.46916105018	52.8060277995
chr2	47776384	6.44548355403	52.8131814622
chr2	47776596	6.8927198274	52.8145479047
chr2	47776780	8.69938883629	52.8158161651
chr2	47776811	8.92814749357	52.8160858462
chr2	47776830	9.25449069509	52.816255481
chr2	47785127	9.25449069509	52.8930399903
chr2	47785259	1.95328739251	52.8942615831
chr2	47786806	1.95328739251	52.8972833187
chr2	47787078	1.95328739251	52.8978146128
chr2	47787256	1.1347532182	52.898162298
chr2	47787708	1.1347532182	52.8986752064
chr2	47804587	3.45064640623	52.917828706
chr2	47804724	3.45401181721	52.9183014446
chr2	47805800	32.8399554747	52.9220179613
chr2	47808151	32.8399554747	52.9992246966
chr2	47808429	6.6816844415	53.0083542042
chr2	47808504	6.6816844415	53.0088553306
chr2	47808524	1.80496848709	53.0089889643
chr2	47808853	1.80496848709	53.0095827989
chr2	47809014	1.80496848709	53.0098733988
chr2	47809302	1.7366422987	53.0103932297
chr2	47809405	1.7366422987	53.0105721039
chr2	47809512	1.70209019994	53.0107579246
chr2	47809724	1.70209019994	53.0111187677
chr2	47815543	1.72964349629	53.0210232306
chr2	47815759	1.74071882986	53.0213968336
chr2	47815925	1.99298093325	53.0216857929
chr2	47815944	2.03805463826	53.0217236596
chr2	47816404	3.55593268433	53.0226611647
chr2	47816670	4.53245795461	53.0236070428
chr2	47825764	4.53245795461	53.0648252154
chr2	47825922	2.69395009942	53.0655413438
chr2	47826015	2.46314925985	53.0657918812
chr2	47826136	1.25275533503	53.0660899222
chr2	47826220	0.614208272744	53.0661951537
chr2	47826232	0.463779531829	53.0662025242
chr2	47826395	0.463779531829	53.0662781202
chr2	47838721	0.463779531828	53.0719946667
chr2	47838873	1.21341587546	53.0720651612
chr2	47840227	1.97729895052	53.0737081263
chr2	47840292	1.98068848008	53.0738366508
chr2	47840400	1.98068848008	53.0740505651
chr2	47840790	2.03331313929	53.0748230336
chr2	47840900	2.27750986037	53.0750466981
chr2	47841794	2.54746308687	53.0770827919
chr2	47842753	2.55156397092	53.079525809
chr2	47843198	2.55194864445	53.0806612549
chr2	47843679	2.55194864445	53.0818887422
chr2	47843969	2.55194864445	53.0826288074
chr2	47844109	2.79399659038	53.0829860802
chr2	47844504	2.79399659038	53.0840897088
chr2	47847621	2.79399659038	53.0927985962
chr2	47848235	15.2039806525	53.0945141101
chr2	47848539	15.2039806525	53.0991361202
chr2	47850328	11.06762557	53.1263360416
chr2	47850696	7.91290782907	53.1304089278
chr2	47850836	5.91753065262	53.1315167349
chr2	47855619	4.60834404933	53.159820284
chr2	47857517	4.55189090708	53.168566921
chr2	47857589	3.56845024739	53.1688946572
chr2	47857654	3.38219253399	53.1691266064
chr2	47859291	3.31261878858	53.1746632556
chr2	47859335	3.30878122915	53.1748090108
chr2	47864360	3.26165854437	53.1914356365
chr2	47864617	0.711512171766	53.1922738828
chr2	47876653	0.711512171766	53.2008376433
chr2	47876797	0.76165682563	53.200940101
chr2	47877001	0.763554124724	53.201095479
chr2	47877125	0.765421267255	53.2011901597
chr2	47877313	0.869126538147	53.2013340589
chr2	47877314	0.869173030239	53.201334928
chr2	47877387	0.914212524269	53.2013983777
chr2	47877513	0.914212524269	53.2015135685
chr2	47886542	0.914212524269	53.2097679933
chr2	47886690	0.913337385866	53.2099032968
chr2	47886853	0.913337385866	53.2100521708
chr2	47899481	1.20031026178	53.2215857953
chr2	47901587	2.26004504011	53.2241136487
chr2	47901635	2.60326766493	53.2242221309
chr2	47909948	25.467817612	53.245863095
chr2	47909995	45.5810333584	53.2470600824
chr2	47911109	45.5810333584	53.2978373536
chr2	47911127	12.8310983841	53.2986578122
chr2	47911285	12.8310983841	53.3006851257
chr2	47911582	2.81632504222	53.3044959619
chr2	47912032	2.33570118394	53.3057633082
chr2	47912483	2.24055682879	53.3068167094
chr2	47912637	2.24055682879	53.3071617552
chr2	47912937	2.24055682879	53.3078339222
chr2	47913052	1.1292325008	53.3080915863
chr2	47913301	1.1292325008	53.3083727651
chr2	47913357	1.1292325008	53.3084360022
chr2	47913664	0.658869302374	53.3087826765
chr2	47913722	0.38392548596	53.308820891
chr2	47913756	0.352337983808	53.3088339444
chr2	47913828	0.352337983808	53.3088593128
chr2	47916013	0.352337983808	53.3096291713
chr2	47916064	0.315581425638	53.3096471405
chr2	47916073	0.313645251458	53.3096499807
chr2	47916375	0.312828390315	53.3097447016
chr2	47916874	0.312828390315	53.309900803
chr2	47917311	0.16744138339	53.310037509
chr2	47917644	0.16744138339	53.310093267
chr2	47940049	0.396036520526	53.3138447911
chr2	47942651	1.03990024571	53.3148752782
chr2	47942652	1.47324222994	53.3148763181
chr2	47942703	3.91674420996	53.3149514534
chr2	47943946	6.76017004144	53.3198199665
chr2	47947825	6.76017004144	53.3460426661
chr2	47948051	0.526417603224	53.3475704645
chr2	47948061	0.34151657167	53.3475757287
chr2	47948100	0.34151657167	53.3475890478
chr2	47948852	0.34151657167	53.3478458683
chr2	47948889	0.239137468761	53.3478585044
chr2	47948927	0.239137468761	53.3478675916
chr2	47953958	0.239137468761	53.3490706922
chr2	47954252	0.239126777238	53.3491409986
chr2	47954395	0.239125156003	53.3491751938
chr2	47954808	0.210729325585	53.3492739525
chr2	47955080	0.210729325585	53.3493312708
chr2	47955368	0.202182820807	53.3493919609
chr2	47955412	0.0786590544361	53.3494008569
chr2	47955588	0.0785935787125	53.3494147009
chr2	47955766	0.0785935787125	53.3494286906
chr2	47955982	0.0785935787125	53.3494456668
chr2	47955985	0.078345704644	53.3494459026
chr2	47956058	0.078345704644	53.3494516218
chr2	47974978	0.0783783116018	53.3509339225
chr2	47976912	0.228938037153	53.3510855062
chr2	47977139	0.244776004767	53.3511374751
chr2	47977342	0.245902352685	53.3511871647
chr2	47977543	0.268178936578	53.351236591
chr2	47977715	1.3822192518	53.3512827178
chr2	47988875	1.3822192518	53.3667082847
chr2	47989147	0.549971417142	53.3670842483
chr2	47989475	0.549971417143	53.3672646389
chr2	47989874	0.549971417143	53.3674840775
chr2	47989896	0.481517101845	53.3674961769
chr2	47990809	0.481517101845	53.367935802
chr2	48004368	0.481517101845	53.3744646924
chr2	48005228	0.184979394891	53.3748787971
chr2	48005820	0.184979394891	53.3749883049
chr2	48018313	0.275119095752	53.3772992525
chr2	48018478	0.304510953129	53.3773446471
chr2	48021762	0.427275280267	53.3783446611
chr2	48040783	0.427275280267	53.3864718642
chr2	48041376	0.262276010555	53.3867252384
chr2	48041385	0.247255730222	53.3867275989
chr2	48041421	0.178228536014	53.3867365001
chr2	48041549	0.144685669425	53.3867593134
chr2	48041701	0.119140825786	53.3867813056
chr2	48042057	0.119140825786	53.3868237197
chr2	48070743	0.142111487376	53.3902413935
chr2	48070816	0.153880609553	53.3902517676
chr2	48070869	0.193018695882	53.3902599233
chr2	48071003	0.237966198351	53.3902857878
chr2	48071040	0.257285820958	53.3902945925
chr2	48107607	0.257285820958	53.3997027631
chr2	48107892	0.235650504946	53.3997760896
chr2	48108185	0.235650504946	53.3998451352
chr2	48127254	1.46220155464	53.4043387547
chr2	48127259	2.39182572611	53.4043460657
chr2	48127275	3.19024699055	53.4043843349
chr2	48127320	4.17828355099	53.404527896
chr2	48128241	4.17828355099	53.4083760952
chr2	48128297	1.29048687028	53.408610079
chr2	48128309	0.954061158386	53.4086255649
chr2	48128408	0.954061158386	53.4087200169
chr2	48128417	0.734468128847	53.4087286035
chr2	48128531	0.734468128847	53.4088123329
chr2	48134097	0.734468128847	53.4129003825
chr2	48135516	0.236876816385	53.4139425927
chr2	48136091	0.236876816386	53.4140787969
chr2	48139048	0.236876816386	53.4147792417
chr2	48139142	0.157123656392	53.4148015081
chr2	48139619	0.157123656392	53.4148764561
chr2	48158317	0.463333397612	53.4178143542
chr2	48158339	0.483238117291	53.4178245475
chr2	48168141	0.483238117292	53.4225612475
chr2	48168229	0.468632359489	53.4226037725
chr2	48168291	0.40270614335	53.4226328277
chr2	48168739	0.363494841832	53.4228132401
chr2	48168855	0.363494841832	53.4228554055
chr2	48175364	0.382194368001	53.4252213934
chr2	48175451	0.382403873028	53.4252546443
chr2	48183134	0.382403873028	53.4281926533
chr2	48183630	0.382057419816	53.4283823256
chr2	48183645	0.229715273739	53.4283880564
chr2	48183780	0.22971527374	53.428419068
chr2	48205980	0.265887009919	53.4335187471
chr2	48206078	0.291210622886	53.433544804
chr2	48206356	0.367451705466	53.4336257606
chr2	48206548	0.686469270774	53.4336963113
chr2	48206588	0.858767991787	53.4337237701
chr2	48206982	0.872153540779	53.4340621246
chr2	48207122	1.17084259036	53.4341842261
chr2	48207124	1.35560594163	53.4341865678
chr2	48210131	1.35560594163	53.4382628749
chr2	48211187	0.23950457296	53.4396943948
chr2	48211453	0.132043838017	53.439758103
chr2	48211718	0.132043838018	53.4397930946
chr2	48211789	0.132043838018	53.4398024697
chr2	48211818	0.0400546163828	53.439806299
chr2	48212054	0.0400546163828	53.4398157519
chr2	48213113	0.0400546163828	53.4398581697
chr2	48213161	0.0304653049271	53.4398600923
chr2	48213514	0.0304653049271	53.4398708466
chr2	48239394	0.0322033686274	53.4406592887
chr2	48239713	0.0331314015988	53.4406695616
chr2	48239999	0.0509315961929	53.4406790371
chr2	48240013	0.0510294443307	53.4406797502
chr2	48240018	0.0629747542949	53.4406800053
chr2	48267298	0.0798139939641	53.4423979566
chr2	48282104	0.079813993964	53.4435796826
chr2	48282295	0.0800310611469	53.4435949271
chr2	48282296	0.0800310611469	53.4435950071
chr2	48282305	0.0800310611469	53.4435957274
chr2	48282310	0.0856436580285	53.4435961276
chr2	48282337	0.0904204638791	53.4435984399
chr2	48282383	0.092306951799	53.4436025993
chr2	48282734	0.092306951799	53.443634999
chr2	48308490	0.092306951799	53.4460124569
chr2	48308607	0.119563725855	53.4460232568
chr2	48308626	0.122928252095	53.4460255285
chr2	48308845	0.122928252094	53.4460524498
chr2	48319383	0.122928252094	53.4473478677
chr2	48319508	0.123252432728	53.4473632337
chr2	48320361	0.123252432728	53.4474683681
chr2	48321852	0.123252432728	53.4476521374
chr2	48322220	0.234167088427	53.4476974943
chr2	48322285	0.234167088427	53.4477127152
chr2	48343948	0.112296131276	53.4527854768
chr2	48344096	0.0635074344152	53.4528020966
chr2	48346062	0.0544584597056	53.4529269523
chr2	48399969	0.0544584597056	53.4558626445
chr2	48400014	0.0885870635093	53.4558650951
chr2	48400164	0.0885870635093	53.4558783831
chr2	48416484	0.0885870635092	53.457324124
chr2	48417281	0.1834508985	53.4573947279
chr2	48417699	0.1834508985	53.4574714104
chr2	48459756	0.1834508985	53.4651868048
chr2	48459872	0.261198859179	53.4652080851
chr2	48460089	0.275979174895	53.4652647653
chr2	48460799	0.291953970367	53.4654607105
chr2	48460934	0.291953970367	53.4655001243
chr2	48483777	0.291953970367	53.4721692288
chr2	48484466	0.499906038958	53.4723703851
chr2	48484585	0.499906038958	53.4724298739
chr2	48515421	0.428336360059	53.4878449765
chr2	48515422	0.425624502977	53.4878454049
chr2	48515760	0.408662043273	53.487989266
chr2	48517206	0.295879984718	53.4885801913
chr2	48530428	0.282549884942	53.4924923164
chr2	48560544	0.282549884942	53.5010015888
chr2	48560986	0.28415798423	53.5011264758
chr2	48561661	0.317013130233	53.5013182825
chr2	48561995	0.336887420305	53.5014241648
chr2	48562075	0.336887420305	53.5014511158
chr2	48577102	0.301255567041	53.5065135231
chr2	48591810	0.301255567041	53.51094439
chr2	48591888	0.301261608766	53.5109678879
chr2	48592140	0.301261608766	53.5110438058
chr2	48592240	0.301261608766	53.511073932
chr2	48592568	0.387663293959	53.5111727458
chr2	48592712	0.387663293959	53.5112285693
chr2	48602251	0.205395934515	53.5149264895
chr2	48612711	0.18827583681	53.517074931
chr2	48632219	0.18827583681	53.520747816
chr2	48632454	0.617304650702	53.5207920608
chr2	48632808	0.624131939287	53.5210105867
chr2	48633010	0.625426561564	53.5211366613
chr2	48633056	0.625426561564	53.5211654309
chr2	48638821	0.625426561564	53.5247710151
chr2	48638854	0.671469573846	53.5247916541
chr2	48639018	0.671469573846	53.5249017751
chr2	48650648	0.380743241522	53.5327109663
chr2	48650651	0.365022112326	53.5327121085
chr2	48681160	0.365022112325	53.5438485681
chr2	48681372	0.409785062747	53.5439259528
chr2	48681867	0.687270464446	53.5441287964
chr2	48681917	0.687270464446	53.54416316
chr2	48691796	0.681795745998	53.5509527049
chr2	48698154	0.568341543927	53.5552875622
chr2	48699005	0.315956314033	53.5557712209
chr2	48746871	0.315956314033	53.5708947858
chr2	48746902	0.390493170664	53.5709045805
chr2	48746989	0.390493170664	53.5709385534
chr2	48749226	0.390493170664	53.5718120866
chr2	48749480	0.433918579346	53.5719112719
chr2	48749691	0.433918579345	53.5720028287
chr2	48753171	0.433918579345	53.5735128653
chr2	48753693	0.492788237702	53.5737393708
chr2	48753778	0.563438414872	53.5737812578
chr2	48754283	0.563438414871	53.5740657942
chr2	48755476	0.563438414871	53.5747379763
chr2	48755967	1.23287961933	53.5750146245
chr2	48756554	1.23287961933	53.5757383249
chr2	48758391	1.23287961933	53.5780031247
chr2	48759273	1.24918346198	53.5790905245
chr2	48759354	1.24918346198	53.5791917084
chr2	48765003	1.05487173239	53.5862483458
chr2	48773689	1.05487173239	53.5954109616
chr2	48773733	1.05587610312	53.595457376
chr2	48773877	1.05587610312	53.5956094222
chr2	48780694	0.416338215516	53.6028073296
chr2	48793112	0.263518668953	53.6079774175
chr2	48793314	0.263445411985	53.6080306483
chr2	48798704	0.216625796396	53.6094506191
chr2	48803765	0.201904102567	53.6105469622
chr2	48812130	0.201904102567	53.61223589
chr2	48812359	2.26298877287	53.6122821261
chr2	48812388	2.26298877287	53.6123477527
chr2	48812559	2.26298877287	53.6127347238
chr2	48812827	4.82306735811	53.6133412048
chr2	48812845	4.82306735811	53.61342802
chr2	48814915	1.52290890603	53.6234117695
chr2	48815009	0.996500991016	53.6235549229
chr2	48815549	0.490444245714	53.6240930334
chr2	48826655	0.467695808412	53.6295399072
chr2	48833053	0.467695808412	53.632532225
chr2	48833178	1.60685799868	53.632590687
chr2	48833516	1.60685799868	53.633133805
chr2	48833932	1.60685799868	53.6338022579
chr2	48833997	2.57581244582	53.6339067037
chr2	48834019	2.57581244582	53.6339633716
chr2	48837902	1.43511723818	53.6439652513
chr2	48848639	1.43511723818	53.6593741051
chr2	48849123	1.84982336362	53.6600687018
chr2	48849219	1.84982336362	53.6602462849
chr2	48860894	1.73474021714	53.6818429726
chr2	48860950	1.68944490916	53.6819401181
chr2	48861052	1.61227302199	53.6821124415
chr2	48861342	0.442770853829	53.6825800006
chr2	48878726	0.266111118669	53.6902771292
chr2	48884547	0.231990976027	53.691826162
chr2	48904301	0.231990976027	53.6964089117
chr2	48904369	0.36357221332	53.6964246871
chr2	48904549	0.36357221332	53.6964901301
chr2	48920940	0.36357221332	53.7024494423
chr2	48921374	0.482223293713	53.7026072326
chr2	48921437	0.664261187843	53.7026376127
chr2	48921932	0.715425001101	53.7029664219
chr2	48921934	0.734829308559	53.7029678528
chr2	48922120	0.853745568815	53.7031045311
chr2	48922560	0.853745568815	53.7034801791
chr2	48922702	0.882804696492	53.703601411
chr2	48923064	0.882804696491	53.7039209863
chr2	48923468	5.17010190816	53.7042776394
chr2	48923733	5.17010190816	53.7056477164
chr2	48927245	0.926407920164	53.7238051143
chr2	48935209	0.926407920164	53.731183027
chr2	48935230	2.44686338365	53.7312024815
chr2	48935290	2.44686338365	53.7313492933
chr2	48939545	1.74717602895	53.741760697
chr2	48939551	0.41625873471	53.7417711801
chr2	48951490	0.41625873471	53.7467408931
chr2	48951954	0.829896882504	53.7469340372
chr2	48951970	1.81348115481	53.7469473155
chr2	48952072	1.81348115481	53.7471322906
chr2	48952573	21.7903453202	53.7480408446
chr2	48952648	21.7903453202	53.7496751205
chr2	48953978	14.6365777724	53.7786562798
chr2	48954060	14.2590549893	53.7798564792
chr2	48954099	13.5829986705	53.7804125823
chr2	48954203	12.2579725486	53.7818252142
chr2	48954368	3.99684283159	53.7838477797
chr2	48954904	2.76174414693	53.7859900874
chr2	48955369	0.787160590374	53.7872742985
chr2	48984828	0.787160590374	53.8104632623
chr2	48985085	0.51709843591	53.8106655626
chr2	48985327	0.51709843591	53.8107907004
chr2	48997122	0.781606014448	53.8168898764
chr2	48997131	0.902857182951	53.8168969109
chr2	48997964	14.4642761193	53.8176489909
chr2	48998168	15.014510066	53.8205997033
chr2	48999620	15.014510066	53.8424007719
chr2	48999657	2.03228531187	53.8429563087
chr2	48999750	2.03228531187	53.8431453113
chr2	49010385	2.22010706393	53.8647586656
chr2	49010498	2.23027206985	53.8650095377
chr2	49010585	37.5650343105	53.8652035713
chr2	49010760	54.037840456	53.8717774523
chr2	49012723	54.037840456	53.9778537332
chr2	49013052	4.37223732453	53.9956321827
chr2	49013588	3.07914537043	53.9979757019
chr2	49013629	2.937757791	53.9981019468
chr2	49013654	1.82884349222	53.9981753908
chr2	49014170	1.82884349222	53.999119074
chr2	49016013	1.82884349222	54.0024896326
chr2	49016278	1.05033146719	54.0029742761
chr2	49016291	0.961683297117	54.0029879304
chr2	49016388	0.961683297117	54.0030812137
chr2	49033964	0.840672134254	54.0199837593
chr2	49033972	0.658225339141	54.0199904847
chr2	49035487	0.434415266051	54.0209876961
chr2	49035524	0.389634774266	54.0210037695
chr2	49045730	0.322498822086	54.024980382
chr2	49046103	0.311721622742	54.025100674
chr2	49059984	0.311721622742	54.0294276819
chr2	49060048	0.703578266455	54.029447632
chr2	49060204	0.703578266455	54.0295573903
chr2	49065196	0.70396584833	54.033069653
chr2	49069500	0.70396584833	54.036099522
chr2	49069643	0.784598780183	54.0362001891
chr2	49069702	0.784598780183	54.0362464804
chr2	49076387	0.676650539199	54.0414915233
chr2	49078260	0.423495170927	54.0427588897
